device_id,temperature,humidity,timestamp
DEV046,21.03,62.13,2026-06-06T22:59:10.587831
DEV028,24.07,79.32,2026-06-06T22:59:11.587837
DEV035,15.71,80.8,2026-06-06T22:59:12.587842
DEV017,24.05,43.55,2026-06-06T22:59:13.587848
DEV012,33.19,89.5,2026-06-06T22:59:14.587854
DEV031,32.15,89.37,2026-06-06T22:59:15.587860
DEV042,33.67,35.91,2026-06-06T22:59:16.587865
DEV026,28.53,46.53,2026-06-06T22:59:17.587870
DEV023,24.93,69.21,2026-06-06T22:59:18.587876
DEV036,30.24,81.07,2026-06-06T22:59:19.587882
DEV026,38.09,65.75,2026-06-06T22:59:20.587908
DEV018,28.76,39.66,2026-06-06T22:59:21.587914
DEV045,37.36,79.87,2026-06-06T22:59:22.587920
DEV039,17.77,54.11,2026-06-06T22:59:23.587926
DEV007,39.92,62.71,2026-06-06T22:59:24.587931
DEV048,24.35,34.68,2026-06-06T22:59:25.587937
DEV014,35.28,75.73,2026-06-06T22:59:26.587962
DEV005,30.04,40.01,2026-06-06T22:59:27.587969
DEV043,24.57,89.47,2026-06-06T22:59:28.587975
DEV050,27.57,61.65,2026-06-06T22:59:29.587981
DEV030,29.13,70.99,2026-06-06T22:59:30.587986
DEV045,34.29,74.13,2026-06-06T22:59:31.587991
DEV049,21.59,77.59,2026-06-06T22:59:32.587997
DEV045,28.15,32.94,2026-06-06T22:59:33.588003
DEV040,27.82,85.56,2026-06-06T22:59:34.588009
DEV009,15.23,38.94,2026-06-06T22:59:35.588015
DEV046,27.96,73.79,2026-06-06T22:59:36.588021
DEV021,21.04,49.26,2026-06-06T22:59:37.588027
DEV032,28.63,71.73,2026-06-06T22:59:38.588034
DEV042,26.0,54.71,2026-06-06T22:59:39.588061
DEV013,26.28,67.2,2026-06-06T22:59:40.588068
DEV008,30.55,77.73,2026-06-06T22:59:41.588075
DEV043,40.0,67.11,2026-06-06T22:59:42.588081
DEV026,32.03,60.32,2026-06-06T22:59:43.588099
DEV036,38.36,45.13,2026-06-06T22:59:44.588106
DEV046,18.72,84.43,2026-06-06T22:59:45.588112
DEV028,32.97,43.59,2026-06-06T22:59:46.588118
DEV030,35.88,73.53,2026-06-06T22:59:47.588124
DEV020,18.33,85.21,2026-06-06T22:59:48.588130
DEV029,22.01,40.16,2026-06-06T22:59:49.588136
DEV047,26.84,48.28,2026-06-06T22:59:50.588161
DEV022,36.71,69.44,2026-06-06T22:59:51.588167
DEV025,24.84,81.84,2026-06-06T22:59:52.588174
DEV010,27.59,82.61,2026-06-06T22:59:53.588197
DEV018,17.04,39.94,2026-06-06T22:59:54.588204
DEV019,32.44,74.45,2026-06-06T22:59:55.588210
DEV045,29.14,88.77,2026-06-06T22:59:56.588217
DEV017,19.19,72.66,2026-06-06T22:59:57.588223
DEV028,17.7,81.69,2026-06-06T22:59:58.588229
DEV024,18.9,48.69,2026-06-06T22:59:59.588235
DEV046,17.16,57.15,2026-06-06T23:00:00.588241
DEV032,34.8,30.57,2026-06-06T23:00:01.588247
DEV041,25.4,77.6,2026-06-06T23:00:02.588253
DEV040,17.96,38.03,2026-06-06T23:00:03.588260
DEV050,20.03,30.45,2026-06-06T23:00:04.588266
DEV004,23.61,80.25,2026-06-06T23:00:05.588272
DEV034,20.19,57.44,2026-06-06T23:00:06.588294
DEV015,28.2,36.71,2026-06-06T23:00:07.588301
DEV043,16.99,48.94,2026-06-06T23:00:08.588306
DEV043,22.12,55.51,2026-06-06T23:00:09.588313
DEV047,36.41,52.18,2026-06-06T23:00:10.588319
DEV013,26.32,60.8,2026-06-06T23:00:11.588325
DEV024,35.93,72.84,2026-06-06T23:00:12.588331
DEV009,17.93,65.77,2026-06-06T23:00:13.588337
DEV023,25.89,54.74,2026-06-06T23:00:14.588343
DEV046,37.45,62.71,2026-06-06T23:00:15.588349
DEV022,37.62,36.73,2026-06-06T23:00:16.588355
DEV002,38.66,87.6,2026-06-06T23:00:17.588362
DEV019,23.9,85.51,2026-06-06T23:00:18.588367
DEV008,35.22,69.85,2026-06-06T23:00:19.588373
DEV023,19.78,87.89,2026-06-06T23:00:20.588378
DEV030,24.75,33.19,2026-06-06T23:00:21.588383
DEV047,19.83,38.48,2026-06-06T23:00:22.588388
DEV027,29.28,76.26,2026-06-06T23:00:23.588393
DEV036,23.87,52.02,2026-06-06T23:00:24.588398
DEV034,20.48,45.07,2026-06-06T23:00:25.588403
DEV045,33.55,89.14,2026-06-06T23:00:26.588408
DEV013,30.11,89.54,2026-06-06T23:00:27.588414
DEV039,28.64,64.54,2026-06-06T23:00:28.588419
DEV040,24.05,87.18,2026-06-06T23:00:29.588451
DEV033,36.31,63.42,2026-06-06T23:00:30.588469
DEV009,30.22,56.63,2026-06-06T23:00:31.588475
DEV037,30.5,73.06,2026-06-06T23:00:32.588481
DEV042,29.04,64.49,2026-06-06T23:00:33.588487
DEV042,38.95,78.44,2026-06-06T23:00:34.588493
DEV045,22.27,60.39,2026-06-06T23:00:35.588499
DEV048,29.97,35.49,2026-06-06T23:00:36.588506
DEV028,17.35,56.5,2026-06-06T23:00:37.588511
DEV037,28.63,74.02,2026-06-06T23:00:38.588517
DEV042,34.96,60.47,2026-06-06T23:00:39.588523
DEV031,34.21,74.29,2026-06-06T23:00:40.588528
DEV039,16.91,62.09,2026-06-06T23:00:41.588534
DEV027,32.25,69.21,2026-06-06T23:00:42.588540
DEV019,25.31,45.4,2026-06-06T23:00:43.588545
DEV031,15.53,38.37,2026-06-06T23:00:44.588551
DEV019,34.51,62.25,2026-06-06T23:00:45.588556
DEV002,25.18,57.66,2026-06-06T23:00:46.588562
DEV028,23.12,48.99,2026-06-06T23:00:47.588567
DEV004,17.9,49.78,2026-06-06T23:00:48.588573
DEV020,33.63,55.34,2026-06-06T23:00:49.588578
DEV005,39.99,34.93,2026-06-06T23:00:50.588585
DEV009,32.51,87.44,2026-06-06T23:00:51.588590
DEV021,25.24,31.41,2026-06-06T23:00:52.588616
DEV009,35.27,73.45,2026-06-06T23:00:53.588635
DEV018,29.16,65.25,2026-06-06T23:00:54.588641
DEV039,27.01,82.8,2026-06-06T23:00:55.588647
DEV047,39.74,89.46,2026-06-06T23:00:56.588653
DEV038,36.12,62.59,2026-06-06T23:00:57.588659
DEV049,27.77,89.51,2026-06-06T23:00:58.588665
DEV013,32.81,85.87,2026-06-06T23:00:59.588670
DEV001,22.92,36.47,2026-06-06T23:01:00.588704
DEV011,29.34,56.44,2026-06-06T23:01:01.588710
DEV030,31.77,63.99,2026-06-06T23:01:02.588716
DEV029,38.56,57.34,2026-06-06T23:01:03.588722
DEV049,22.14,55.46,2026-06-06T23:01:04.588740
DEV020,29.77,42.54,2026-06-06T23:01:05.588746
DEV019,38.82,45.45,2026-06-06T23:01:06.588752
DEV013,35.22,62.41,2026-06-06T23:01:07.588758
DEV028,34.61,44.18,2026-06-06T23:01:08.588764
DEV032,28.26,31.8,2026-06-06T23:01:09.588770
DEV012,30.87,47.03,2026-06-06T23:01:10.588776
DEV001,21.35,62.93,2026-06-06T23:01:11.588781
DEV037,38.33,56.86,2026-06-06T23:01:12.588787
DEV047,22.64,31.86,2026-06-06T23:01:13.588793
DEV042,39.33,71.93,2026-06-06T23:01:14.588800
DEV024,29.16,89.49,2026-06-06T23:01:15.588829
DEV020,33.13,86.87,2026-06-06T23:01:16.588835
DEV041,28.66,36.91,2026-06-06T23:01:17.588841
DEV011,15.41,66.69,2026-06-06T23:01:18.588847
DEV041,39.4,54.68,2026-06-06T23:01:19.588869
DEV022,15.79,84.78,2026-06-06T23:01:20.588876
DEV021,33.92,73.51,2026-06-06T23:01:21.588882
DEV013,33.23,53.1,2026-06-06T23:01:22.588887
DEV038,25.15,47.69,2026-06-06T23:01:23.588893
DEV005,20.69,37.81,2026-06-06T23:01:24.588899
DEV019,25.03,49.36,2026-06-06T23:01:25.588905
DEV013,29.29,61.7,2026-06-06T23:01:26.588910
DEV029,17.75,55.6,2026-06-06T23:01:27.588915
DEV042,32.71,33.3,2026-06-06T23:01:28.588921
DEV037,25.74,41.49,2026-06-06T23:01:29.588926
DEV010,35.18,82.59,2026-06-06T23:01:30.588932
DEV005,23.69,61.5,2026-06-06T23:01:31.588938
DEV038,26.85,61.44,2026-06-06T23:01:32.588964
DEV044,23.97,47.54,2026-06-06T23:01:33.588971
DEV018,35.73,36.33,2026-06-06T23:01:34.588978
DEV022,38.67,71.7,2026-06-06T23:01:35.588984
DEV043,18.68,84.33,2026-06-06T23:01:36.588991
DEV037,32.46,78.66,2026-06-06T23:01:37.588997
DEV037,36.68,31.06,2026-06-06T23:01:38.589019
DEV031,26.41,60.56,2026-06-06T23:01:39.589026
DEV044,30.9,84.61,2026-06-06T23:01:40.589033
DEV009,37.62,78.65,2026-06-06T23:01:41.589039
DEV031,19.04,38.41,2026-06-06T23:01:42.589045
DEV004,39.53,89.72,2026-06-06T23:01:43.589052
DEV038,32.68,72.37,2026-06-06T23:01:44.589058
DEV006,22.8,82.69,2026-06-06T23:01:45.589065
DEV016,32.45,78.2,2026-06-06T23:01:46.589072
DEV010,15.29,69.21,2026-06-06T23:01:47.589078
DEV042,35.91,62.68,2026-06-06T23:01:48.589083
DEV014,30.45,65.52,2026-06-06T23:01:49.589090
DEV045,30.12,61.13,2026-06-06T23:01:50.589096
DEV042,19.51,58.31,2026-06-06T23:01:51.589102
DEV009,32.08,67.05,2026-06-06T23:01:52.589108
DEV028,27.34,60.09,2026-06-06T23:01:53.589114
DEV005,37.01,39.56,2026-06-06T23:01:54.589120
DEV016,27.94,80.62,2026-06-06T23:01:55.589127
DEV013,28.33,32.96,2026-06-06T23:01:56.589152
DEV018,20.28,53.21,2026-06-06T23:01:57.589159
DEV044,35.1,69.3,2026-06-06T23:01:58.589166
DEV047,39.04,46.26,2026-06-06T23:01:59.589172
DEV020,21.35,88.82,2026-06-06T23:02:00.589178
DEV047,34.44,66.83,2026-06-06T23:02:01.589215
DEV026,37.91,78.31,2026-06-06T23:02:02.589222
DEV010,34.86,33.86,2026-06-06T23:02:03.589229
DEV022,19.5,54.71,2026-06-06T23:02:04.589235
DEV044,37.54,64.69,2026-06-06T23:02:05.589240
DEV031,19.15,33.93,2026-06-06T23:02:06.589246
DEV004,32.5,65.33,2026-06-06T23:02:07.589252
DEV014,26.03,63.02,2026-06-06T23:02:08.589258
DEV037,21.93,42.55,2026-06-06T23:02:09.589283
DEV036,19.83,34.33,2026-06-06T23:02:10.589290
DEV040,37.11,61.96,2026-06-06T23:02:11.589297
DEV024,24.49,81.28,2026-06-06T23:02:12.589302
DEV003,39.01,44.48,2026-06-06T23:02:13.589308
DEV006,24.02,37.55,2026-06-06T23:02:14.589314
DEV003,37.28,31.55,2026-06-06T23:02:15.589319
DEV041,16.12,87.16,2026-06-06T23:02:16.589325
DEV020,24.78,58.13,2026-06-06T23:02:17.589330
DEV002,36.57,45.47,2026-06-06T23:02:18.589336
DEV027,33.95,66.63,2026-06-06T23:02:19.589342
DEV043,27.9,54.54,2026-06-06T23:02:20.589348
DEV039,38.2,41.15,2026-06-06T23:02:21.589354
DEV011,24.33,37.16,2026-06-06T23:02:22.589359
DEV050,23.37,30.77,2026-06-06T23:02:23.589366
DEV030,18.51,84.64,2026-06-06T23:02:24.589390
DEV028,16.11,35.93,2026-06-06T23:02:25.589396
DEV046,20.91,40.39,2026-06-06T23:02:26.589402
DEV046,36.7,63.25,2026-06-06T23:02:27.589407
DEV038,20.78,43.25,2026-06-06T23:02:28.589413
DEV025,39.2,56.9,2026-06-06T23:02:29.589419
DEV039,22.92,69.1,2026-06-06T23:02:30.589424
DEV036,29.97,45.42,2026-06-06T23:02:31.589430
DEV044,29.81,50.57,2026-06-06T23:02:32.589436
DEV001,21.19,55.53,2026-06-06T23:02:33.589441
DEV012,32.54,68.15,2026-06-06T23:02:34.589447
DEV009,26.05,63.31,2026-06-06T23:02:35.589468
DEV024,19.62,51.56,2026-06-06T23:02:36.589473
DEV006,32.64,74.68,2026-06-06T23:02:37.589478
DEV021,16.02,44.96,2026-06-06T23:02:38.589484
DEV001,37.5,31.16,2026-06-06T23:02:39.589489
DEV034,39.64,68.04,2026-06-06T23:02:40.589494
DEV048,24.25,68.15,2026-06-06T23:02:41.589499
DEV016,37.29,81.3,2026-06-06T23:02:42.589504
DEV041,39.78,45.94,2026-06-06T23:02:43.589509
DEV018,25.41,35.96,2026-06-06T23:02:44.589514
DEV042,19.79,35.31,2026-06-06T23:02:45.589519
DEV031,24.23,88.86,2026-06-06T23:02:46.589524
DEV009,34.02,39.0,2026-06-06T23:02:47.589541
DEV039,35.73,41.09,2026-06-06T23:02:48.589546
DEV041,34.44,80.78,2026-06-06T23:02:49.589551
DEV021,19.46,88.46,2026-06-06T23:02:50.589557
DEV013,36.04,64.3,2026-06-06T23:02:51.589562
DEV023,22.51,39.19,2026-06-06T23:02:52.589568
DEV048,28.58,69.73,2026-06-06T23:02:53.589573
DEV024,32.44,37.06,2026-06-06T23:02:54.589579
DEV029,24.6,32.3,2026-06-06T23:02:55.589585
DEV032,18.6,64.54,2026-06-06T23:02:56.589590
DEV005,25.26,65.05,2026-06-06T23:02:57.589596
DEV045,39.53,66.22,2026-06-06T23:02:58.589601
DEV027,27.31,66.94,2026-06-06T23:02:59.589634
DEV030,37.51,40.73,2026-06-06T23:03:00.589641
DEV024,39.58,48.7,2026-06-06T23:03:01.589647
DEV005,31.95,68.55,2026-06-06T23:03:02.589653
DEV001,15.51,70.36,2026-06-06T23:03:03.589659
DEV044,25.69,79.61,2026-06-06T23:03:04.589664
DEV033,30.26,73.06,2026-06-06T23:03:05.589670
DEV031,27.31,85.09,2026-06-06T23:03:06.589698
DEV017,15.01,48.93,2026-06-06T23:03:07.589703
DEV014,35.77,63.88,2026-06-06T23:03:08.589710
DEV050,33.96,79.14,2026-06-06T23:03:09.589715
DEV045,22.25,48.26,2026-06-06T23:03:10.589751
DEV048,28.48,87.26,2026-06-06T23:03:11.589756
DEV026,25.95,35.07,2026-06-06T23:03:12.589762
DEV010,23.17,62.58,2026-06-06T23:03:13.589767
DEV035,17.8,49.76,2026-06-06T23:03:14.589772
DEV043,33.12,41.62,2026-06-06T23:03:15.589778
DEV033,28.35,34.26,2026-06-06T23:03:16.589783
DEV044,20.29,61.04,2026-06-06T23:03:17.589791
DEV034,38.03,55.22,2026-06-06T23:03:18.589796
DEV025,36.94,59.12,2026-06-06T23:03:19.589801
DEV016,33.61,85.92,2026-06-06T23:03:20.589807
DEV023,28.0,45.5,2026-06-06T23:03:21.589812
DEV001,24.04,54.82,2026-06-06T23:03:22.589817
DEV025,36.57,87.27,2026-06-06T23:03:23.589823
DEV034,26.2,63.57,2026-06-06T23:03:24.589828
DEV049,29.8,75.61,2026-06-06T23:03:25.589833
DEV029,37.17,34.01,2026-06-06T23:03:26.589838
DEV034,17.41,39.68,2026-06-06T23:03:27.589843
DEV039,18.61,49.21,2026-06-06T23:03:28.589848
DEV021,27.65,89.07,2026-06-06T23:03:29.589853
DEV030,25.71,66.53,2026-06-06T23:03:30.589858
DEV015,22.87,69.75,2026-06-06T23:03:31.589863
DEV015,27.2,51.13,2026-06-06T23:03:32.589867
DEV022,32.34,47.53,2026-06-06T23:03:33.589888
DEV032,36.69,60.21,2026-06-06T23:03:34.589894
DEV034,15.19,56.51,2026-06-06T23:03:35.589899
DEV006,38.97,89.87,2026-06-06T23:03:36.589904
DEV006,29.42,35.75,2026-06-06T23:03:37.589909
DEV017,15.83,80.08,2026-06-06T23:03:38.589925
DEV036,15.23,39.85,2026-06-06T23:03:39.589931
DEV017,15.13,49.92,2026-06-06T23:03:40.589936
DEV019,20.32,61.48,2026-06-06T23:03:41.589941
DEV030,19.67,40.68,2026-06-06T23:03:42.589946
DEV040,32.2,75.15,2026-06-06T23:03:43.589951
DEV001,23.98,38.91,2026-06-06T23:03:44.589956
DEV036,38.68,55.2,2026-06-06T23:03:45.589962
DEV047,36.99,66.28,2026-06-06T23:03:46.589967
DEV047,34.08,67.62,2026-06-06T23:03:47.589972
DEV012,26.17,67.57,2026-06-06T23:03:48.589977
DEV036,16.22,50.56,2026-06-06T23:03:49.589992
DEV010,36.56,34.68,2026-06-06T23:03:50.589997
DEV050,19.05,82.07,2026-06-06T23:03:51.590002
DEV012,26.82,78.74,2026-06-06T23:03:52.590007
DEV029,33.43,41.64,2026-06-06T23:03:53.590013
DEV014,30.84,55.41,2026-06-06T23:03:54.590018
DEV012,28.7,66.52,2026-06-06T23:03:55.590023
DEV049,25.27,81.41,2026-06-06T23:03:56.590039
DEV041,26.59,56.34,2026-06-06T23:03:57.590044
DEV026,37.93,32.85,2026-06-06T23:03:58.590049
DEV049,23.09,75.07,2026-06-06T23:03:59.590055
DEV039,36.13,87.48,2026-06-06T23:04:00.590060
DEV018,31.89,68.91,2026-06-06T23:04:01.590065
DEV008,21.81,45.3,2026-06-06T23:04:02.590081
DEV034,29.91,50.59,2026-06-06T23:04:03.590086
DEV044,21.7,43.17,2026-06-06T23:04:04.590091
DEV024,26.09,82.6,2026-06-06T23:04:05.590096
DEV049,19.37,62.34,2026-06-06T23:04:06.590100
DEV014,27.02,74.2,2026-06-06T23:04:07.590105
DEV013,31.37,63.63,2026-06-06T23:04:08.590111
DEV030,33.0,86.79,2026-06-06T23:04:09.590116
DEV007,38.91,64.5,2026-06-06T23:04:10.590122
DEV020,21.11,49.82,2026-06-06T23:04:11.590128
DEV029,20.07,87.39,2026-06-06T23:04:12.590133
DEV002,17.03,64.95,2026-06-06T23:04:13.590139
DEV013,30.24,38.08,2026-06-06T23:04:14.590144
DEV009,28.17,87.81,2026-06-06T23:04:15.590149
DEV026,25.42,76.48,2026-06-06T23:04:16.590154
DEV048,34.22,65.38,2026-06-06T23:04:17.590159
DEV013,20.16,77.47,2026-06-06T23:04:18.590165
DEV044,17.16,40.39,2026-06-06T23:04:19.590191
DEV009,21.8,76.2,2026-06-06T23:04:20.590196
DEV044,21.2,56.97,2026-06-06T23:04:21.590202
DEV005,36.42,74.94,2026-06-06T23:04:22.590207
DEV032,36.08,81.9,2026-06-06T23:04:23.590212
DEV048,33.85,64.75,2026-06-06T23:04:24.590217
DEV003,20.86,46.96,2026-06-06T23:04:25.590223
DEV042,25.67,84.19,2026-06-06T23:04:26.590228
DEV002,29.84,67.42,2026-06-06T23:04:27.590233
DEV012,19.83,75.19,2026-06-06T23:04:28.590239
DEV040,28.45,38.4,2026-06-06T23:04:29.590244
DEV018,24.18,71.09,2026-06-06T23:04:30.590250
DEV027,37.58,61.71,2026-06-06T23:04:31.590255
DEV048,29.42,48.63,2026-06-06T23:04:32.590260
DEV019,24.75,81.1,2026-06-06T23:04:33.590266
DEV017,23.34,69.22,2026-06-06T23:04:34.590274
DEV039,17.74,85.72,2026-06-06T23:04:35.590279
DEV029,24.29,55.77,2026-06-06T23:04:36.590285
DEV025,21.93,66.83,2026-06-06T23:04:37.590291
DEV048,16.72,80.18,2026-06-06T23:04:38.590296
DEV020,16.17,43.85,2026-06-06T23:04:39.590320
DEV038,25.69,82.73,2026-06-06T23:04:40.590326
DEV043,25.84,73.27,2026-06-06T23:04:41.590348
DEV049,28.17,49.52,2026-06-06T23:04:42.590376
DEV047,19.89,81.03,2026-06-06T23:04:43.590381
DEV049,23.23,86.15,2026-06-06T23:04:44.590386
DEV026,36.26,31.34,2026-06-06T23:04:45.590391
DEV001,36.02,32.02,2026-06-06T23:04:46.590397
DEV014,36.91,67.04,2026-06-06T23:04:47.590403
DEV019,25.19,84.72,2026-06-06T23:04:48.590408
DEV006,22.75,85.96,2026-06-06T23:04:49.590414
DEV019,38.64,72.54,2026-06-06T23:04:50.590420
DEV006,23.91,62.86,2026-06-06T23:04:51.590426
DEV038,16.52,48.68,2026-06-06T23:04:52.590431
DEV016,35.92,86.64,2026-06-06T23:04:53.590437
DEV029,16.57,82.96,2026-06-06T23:04:54.590443
DEV030,38.76,40.74,2026-06-06T23:04:55.590448
DEV036,16.08,49.58,2026-06-06T23:04:56.590454
DEV047,38.13,82.51,2026-06-06T23:04:57.590459
DEV013,20.33,58.93,2026-06-06T23:04:58.590465
DEV034,20.75,80.51,2026-06-06T23:04:59.590471
DEV029,25.29,50.86,2026-06-06T23:05:00.590477
DEV009,37.42,41.88,2026-06-06T23:05:01.590482
DEV011,19.02,61.91,2026-06-06T23:05:02.590488
DEV003,16.04,33.07,2026-06-06T23:05:03.590493
DEV011,22.65,50.34,2026-06-06T23:05:04.590499
DEV042,21.74,80.83,2026-06-06T23:05:05.590534
DEV028,19.18,43.34,2026-06-06T23:05:06.590541
DEV034,30.31,40.85,2026-06-06T23:05:07.590547
DEV030,36.87,45.34,2026-06-06T23:05:08.590552
DEV002,29.01,80.14,2026-06-06T23:05:09.590558
DEV022,26.99,79.95,2026-06-06T23:05:10.590563
DEV019,19.22,40.21,2026-06-06T23:05:11.590569
DEV041,20.66,33.72,2026-06-06T23:05:12.590574
DEV028,16.22,79.33,2026-06-06T23:05:13.590580
DEV004,22.34,74.43,2026-06-06T23:05:14.590586
DEV040,15.87,54.43,2026-06-06T23:05:15.590591
DEV038,27.04,39.79,2026-06-06T23:05:16.590597
DEV038,20.6,58.45,2026-06-06T23:05:17.590602
DEV029,37.63,39.84,2026-06-06T23:05:18.590607
DEV002,15.93,47.49,2026-06-06T23:05:19.590613
DEV026,18.99,55.24,2026-06-06T23:05:20.590619
DEV030,28.19,87.28,2026-06-06T23:05:21.590625
DEV010,23.86,82.11,2026-06-06T23:05:22.590631
DEV015,37.26,35.58,2026-06-06T23:05:23.590637
DEV007,34.08,87.32,2026-06-06T23:05:24.590643
DEV019,37.29,63.81,2026-06-06T23:05:25.590649
DEV019,23.58,86.67,2026-06-06T23:05:26.590655
DEV028,39.01,48.54,2026-06-06T23:05:27.590660
DEV020,22.0,54.68,2026-06-06T23:05:28.590705
DEV009,25.09,52.45,2026-06-06T23:05:29.590724
DEV030,19.1,32.8,2026-06-06T23:05:30.590741
DEV012,38.1,71.91,2026-06-06T23:05:31.590746
DEV032,28.07,35.66,2026-06-06T23:05:32.590751
DEV035,15.14,79.0,2026-06-06T23:05:33.590757
DEV002,38.03,60.32,2026-06-06T23:05:34.590762
DEV016,35.7,77.61,2026-06-06T23:05:35.590767
DEV029,17.28,71.28,2026-06-06T23:05:36.590772
DEV028,28.39,34.81,2026-06-06T23:05:37.590777
DEV044,18.08,34.83,2026-06-06T23:05:38.590782
DEV022,28.75,84.53,2026-06-06T23:05:39.590788
DEV045,21.58,73.33,2026-06-06T23:05:40.590793
DEV040,37.06,34.32,2026-06-06T23:05:41.590798
DEV011,31.32,41.53,2026-06-06T23:05:42.590803
DEV036,26.39,60.56,2026-06-06T23:05:43.590808
DEV022,34.86,80.43,2026-06-06T23:05:44.590828
DEV021,24.99,84.55,2026-06-06T23:05:45.590833
DEV020,32.54,57.11,2026-06-06T23:05:46.590838
DEV017,30.82,59.84,2026-06-06T23:05:47.590843
DEV024,20.53,50.45,2026-06-06T23:05:48.590848
DEV028,33.85,39.06,2026-06-06T23:05:49.590853
DEV049,37.18,61.72,2026-06-06T23:05:50.590859
DEV001,33.59,39.74,2026-06-06T23:05:51.590875
DEV042,23.74,74.22,2026-06-06T23:05:52.590880
DEV046,19.71,58.96,2026-06-06T23:05:53.590885
DEV048,31.16,32.46,2026-06-06T23:05:54.590890
DEV021,19.14,78.03,2026-06-06T23:05:55.590895
DEV029,20.67,79.12,2026-06-06T23:05:56.590900
DEV031,19.02,55.82,2026-06-06T23:05:57.590905
DEV010,25.15,75.19,2026-06-06T23:05:58.590910
DEV018,26.36,52.08,2026-06-06T23:05:59.590915
DEV034,38.69,43.13,2026-06-06T23:06:00.590920
DEV002,19.15,74.59,2026-06-06T23:06:01.590925
DEV036,23.62,75.55,2026-06-06T23:06:02.590931
DEV010,26.03,58.31,2026-06-06T23:06:03.590936
DEV040,23.31,61.58,2026-06-06T23:06:04.590941
DEV024,29.63,47.71,2026-06-06T23:06:05.590946
DEV016,27.88,45.31,2026-06-06T23:06:06.590951
DEV028,21.36,58.33,2026-06-06T23:06:07.590956
DEV033,22.96,35.16,2026-06-06T23:06:08.590973
DEV027,25.21,56.58,2026-06-06T23:06:09.590979
DEV016,19.5,68.4,2026-06-06T23:06:10.590984
DEV045,15.47,30.04,2026-06-06T23:06:11.590990
DEV050,17.23,66.38,2026-06-06T23:06:12.590996
DEV026,38.09,53.61,2026-06-06T23:06:13.591002
DEV032,22.79,89.44,2026-06-06T23:06:14.591023
DEV048,27.25,80.0,2026-06-06T23:06:15.591029
DEV001,19.99,60.55,2026-06-06T23:06:16.591036
DEV041,30.02,75.28,2026-06-06T23:06:17.591042
DEV032,39.6,76.63,2026-06-06T23:06:18.591048
DEV033,37.17,69.1,2026-06-06T23:06:19.591075
DEV042,39.89,41.26,2026-06-06T23:06:20.591082
DEV026,19.75,55.97,2026-06-06T23:06:21.591089
DEV013,27.54,83.95,2026-06-06T23:06:22.591095
DEV016,37.93,60.21,2026-06-06T23:06:23.591101
DEV021,30.93,80.38,2026-06-06T23:06:24.591107
DEV033,30.36,54.61,2026-06-06T23:06:25.591113
DEV046,25.41,86.06,2026-06-06T23:06:26.591118
DEV030,34.89,44.22,2026-06-06T23:06:27.591123
DEV035,16.08,45.04,2026-06-06T23:06:28.591128
DEV048,38.23,64.75,2026-06-06T23:06:29.591133
DEV046,22.76,82.8,2026-06-06T23:06:30.591139
DEV046,39.4,82.8,2026-06-06T23:06:31.591145
DEV047,21.7,77.8,2026-06-06T23:06:32.591151
DEV032,33.37,32.51,2026-06-06T23:06:33.591157
DEV041,35.84,41.4,2026-06-06T23:06:34.591163
DEV049,26.63,76.85,2026-06-06T23:06:35.591170
DEV020,22.72,51.92,2026-06-06T23:06:36.591176
DEV045,19.16,78.84,2026-06-06T23:06:37.591199
DEV040,18.11,76.65,2026-06-06T23:06:38.591205
DEV022,32.24,80.27,2026-06-06T23:06:39.591211
DEV049,18.78,44.31,2026-06-06T23:06:40.591217
DEV015,35.44,71.67,2026-06-06T23:06:41.591224
DEV016,15.92,42.49,2026-06-06T23:06:42.591230
DEV007,30.52,42.82,2026-06-06T23:06:43.591236
DEV030,26.3,74.84,2026-06-06T23:06:44.591242
DEV031,24.15,69.08,2026-06-06T23:06:45.591248
DEV006,29.03,59.43,2026-06-06T23:06:46.591255
DEV042,18.48,61.05,2026-06-06T23:06:47.591276
DEV030,28.59,42.42,2026-06-06T23:06:48.591282
DEV042,29.51,67.22,2026-06-06T23:06:49.591288
DEV037,24.55,40.43,2026-06-06T23:06:50.591294
DEV030,35.81,81.52,2026-06-06T23:06:51.591301
DEV006,28.24,42.37,2026-06-06T23:06:52.591307
DEV025,25.3,77.71,2026-06-06T23:06:53.591312
DEV013,36.61,38.58,2026-06-06T23:06:54.591318
DEV012,15.66,81.96,2026-06-06T23:06:55.591323
DEV019,20.5,52.24,2026-06-06T23:06:56.591329
DEV013,24.42,35.03,2026-06-06T23:06:57.591334
DEV044,24.38,44.98,2026-06-06T23:06:58.591339
DEV035,19.98,76.52,2026-06-06T23:06:59.591344
DEV032,36.15,64.43,2026-06-06T23:07:00.591400
DEV005,36.53,43.77,2026-06-06T23:07:01.591406
DEV023,38.87,73.99,2026-06-06T23:07:02.591412
DEV038,20.57,85.0,2026-06-06T23:07:03.591418
DEV050,15.24,78.43,2026-06-06T23:07:04.591423
DEV032,39.55,84.53,2026-06-06T23:07:05.591446
DEV034,23.95,37.77,2026-06-06T23:07:06.591452
DEV044,33.97,81.59,2026-06-06T23:07:07.591459
DEV010,16.43,44.88,2026-06-06T23:07:08.591465
DEV045,25.11,70.77,2026-06-06T23:07:09.591487
